FID,OID_,Name,FolderPath,SymbolID,AltMode,Base,TimeSpan,TimeStamp,BeginTime,EndTime,Snippet,PopupInfo,HasLabel,LabelID,POINT_X,POINT_Y,POINT_Z,POINT_M
138,0,112,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-28 22:23:00, , , ,-1,0,-149.774341999999990,-17.542777000000001,0.000000000000000,1.000000000000000
139,0,113,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-28 22:25:02, , , ,-1,0,-149.774295999999990,-17.542586000000000,0.000000000000000,1.000000000000000
140,0,114,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-28 22:27:05, , , ,-1,0,-149.774232000000010,-17.542498999999999,0.000000000000000,1.000000000000000
141,0,115,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-28 22:27:40, , , ,-1,0,-149.774227999999990,-17.542369000000001,0.000000000000000,1.000000000000000
142,0,116,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-28 22:27:54, , , ,-1,0,-149.774201000000010,-17.542363000000002,0.000000000000000,1.000000000000000
143,0,117,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-28 22:28:14, , , ,-1,0,-149.774178000000010,-17.542314999999999,0.000000000000000,1.000000000000000
144,0,118,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-28 22:44:32, , , ,-1,0,-149.768920000000010,-17.543693000000001,0.000000000000000,1.000000000000000
145,0,119,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-28 22:46:00, , , ,-1,0,-149.768753000000000,-17.543431000000002,0.000000000000000,1.000000000000000
146,0,120,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-28 22:49:20, , , ,-1,0,-149.768357000000010,-17.543700999999999,0.000000000000000,1.000000000000000
147,0,121,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-28 22:51:30, , , ,-1,0,-149.768143000000010,-17.543550000000000,0.000000000000000,1.000000000000000
148,0,122,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-28 22:53:53, , , ,-1,0,-149.768157000000000,-17.543901999999999,0.000000000000000,1.000000000000000
149,0,123,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-28 22:56:12, , , ,-1,0,-149.768724999999990,-17.543972000000000,0.000000000000000,1.000000000000000
150,0,124,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-28 22:56:39, , , ,-1,0,-149.768736999999990,-17.543977000000002,0.000000000000000,1.000000000000000
151,0,125,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-28 22:56:49, , , ,-1,0,-149.768745000000000,-17.543991999999999,0.000000000000000,1.000000000000000
152,0,126,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-28 22:58:57, , , ,-1,0,-149.769015999999990,-17.543869999999998,0.000000000000000,1.000000000000000
153,0,127,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-28 23:27:47, , , ,-1,0,-149.763212000000010,-17.536052999999999,0.000000000000000,1.000000000000000
154,0,128,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-28 23:29:23, , , ,-1,0,-149.763270000000010,-17.535972999999998,0.000000000000000,1.000000000000000
155,0,129,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-28 23:33:32, , , ,-1,0,-149.762787000000000,-17.535944000000001,0.000000000000000,1.000000000000000
156,0,130,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-28 23:34:46, , , ,-1,0,-149.762758999999990,-17.536193000000001,0.000000000000000,1.000000000000000
157,0,131,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-28 23:36:18, , , ,-1,0,-149.762792999999990,-17.536425000000001,0.000000000000000,1.000000000000000
158,0,132,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-28 23:38:38, , , ,-1,0,-149.762476999999990,-17.536249000000002,0.000000000000000,1.000000000000000
159,0,133,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-28 23:46:00, , , ,-1,0,-149.762865000000010,-17.535671000000001,0.000000000000000,1.000000000000000
160,0,134,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-28 23:47:15, , , ,-1,0,-149.762848999999990,-17.535640999999998,0.000000000000000,1.000000000000000
161,0,135,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-29 19:24:10, , , ,-1,0,-149.825098000000000,-17.486597000000000,0.000000000000000,1.000000000000000
162,0,136,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-29 19:24:49, , , ,-1,0,-149.825082000000010,-17.486514000000000,0.000000000000000,1.000000000000000
163,0,137,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-29 19:25:14, , , ,-1,0,-149.825098000000000,-17.486522000000001,0.000000000000000,1.000000000000000
164,0,138,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-29 19:25:49, , , ,-1,0,-149.825188999999990,-17.486553000000001,0.000000000000000,1.000000000000000
165,0,139,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-29 19:26:29, , , ,-1,0,-149.825267000000000,-17.486540999999999,0.000000000000000,1.000000000000000
166,0,140,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-29 19:27:12, , , ,-1,0,-149.825343000000000,-17.486543999999999,0.000000000000000,1.000000000000000
167,0,141,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-29 19:27:39, , , ,-1,0,-149.825402999999990,-17.486563000000000,0.000000000000000,1.000000000000000
168,0,142,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-29 19:29:00, , , ,-1,0,-149.825683000000000,-17.486633999999999,0.000000000000000,1.000000000000000
169,0,143,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-29 19:30:15, , , ,-1,0,-149.825956999999990,-17.486760000000000,0.000000000000000,1.000000000000000
170,0,144,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-29 19:49:53, , , ,-1,0,-149.799550000000010,-17.480319000000001,0.000000000000000,1.000000000000000
171,0,145,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-29 19:50:12, , , ,-1,0,-149.799576000000000,-17.480353000000001,0.000000000000000,1.000000000000000
172,0,145 PORITES,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-09-19 01:49:57, , , ,-1,0,-149.799551000000010,-17.480404000000000,0.000000000000000,1.000000000000000
173,0,146,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-29 19:50:41, , , ,-1,0,-149.799623999999990,-17.480302999999999,0.000000000000000,1.000000000000000
174,0,147,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-29 19:51:02, , , ,-1,0,-149.799677000000000,-17.480305000000001,0.000000000000000,1.000000000000000
175,0,148,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-29 19:51:49, , , ,-1,0,-149.799775000000010,-17.480291999999999,0.000000000000000,1.000000000000000
176,0,149,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-29 19:52:52, , , ,-1,0,-149.799912000000010,-17.480280000000000,0.000000000000000,1.000000000000000
177,0,150,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-29 19:53:05, , , ,-1,0,-149.799909000000010,-17.480290000000000,0.000000000000000,1.000000000000000
178,0,151,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-29 19:55:47, , , ,-1,0,-149.800231999999990,-17.480349000000000,0.000000000000000,1.000000000000000
179,0,151POR,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-09-19 02:19:10, , , ,-1,0,-149.800174000000000,-17.480408000000001,0.000000000000000,1.000000000000000
180,0,152,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-30 22:41:42, , , ,-1,0,-149.883260000000010,-17.558679999999999,0.000000000000000,1.000000000000000
181,0,153,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-30 22:45:06, , , ,-1,0,-149.883529000000010,-17.559013000000000,0.000000000000000,1.000000000000000
182,0,154,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-30 22:45:34, , , ,-1,0,-149.883560999999990,-17.559052999999999,0.000000000000000,1.000000000000000
183,0,155,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-30 22:46:59, , , ,-1,0,-149.883681000000000,-17.559059999999999,0.000000000000000,1.000000000000000
184,0,156,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-30 22:47:26, , , ,-1,0,-149.883736000000000,-17.559114000000001,0.000000000000000,1.000000000000000
185,0,157,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-30 22:48:01, , , ,-1,0,-149.883738999999990,-17.559187999999999,0.000000000000000,1.000000000000000
186,0,158,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-30 22:48:38, , , ,-1,0,-149.883804000000000,-17.559200000000001,0.000000000000000,1.000000000000000
187,0,159,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-30 22:49:29, , , ,-1,0,-149.883919999999990,-17.559211999999999,0.000000000000000,1.000000000000000
188,0,160,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-30 22:50:23, , , ,-1,0,-149.883981000000010,-17.559298999999999,0.000000000000000,1.000000000000000
189,0,161,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-30 23:19:05, , , ,-1,0,-149.870223000000010,-17.568498000000002,0.000000000000000,1.000000000000000
190,0,161POR,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-09-11 21:17:22, , , ,-1,0,-149.884034000000010,-17.559381999999999,0.000000000000000,1.000000000000000
191,0,162,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-30 23:19:50, , , ,-1,0,-149.870146000000010,-17.568514000000000,0.000000000000000,1.000000000000000
192,0,162POR,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-09-11 21:57:25, , , ,-1,0,-149.883568999999990,-17.559023000000000,0.000000000000000,1.000000000000000
193,0,163,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-30 23:20:12, , , ,-1,0,-149.870138999999990,-17.568546999999999,0.000000000000000,1.000000000000000
194,0,163POR,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-09-11 22:00:35, , , ,-1,0,-149.883520000000000,-17.558993000000001,0.000000000000000,1.000000000000000
195,0,164,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-30 23:21:18, , , ,-1,0,-149.870035000000000,-17.568607000000000,0.000000000000000,1.000000000000000
196,0,164POR,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-09-11 22:04:33, , , ,-1,0,-149.883570999999990,-17.558907999999999,0.000000000000000,1.000000000000000
197,0,165,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-09-16 01:11:08, , , ,-1,0,-149.869885000000010,-17.568605999999999,0.000000000000000,1.000000000000000
198,0,1651,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-30 23:22:06, , , ,-1,0,-149.869920000000010,-17.568638000000000,0.000000000000000,1.000000000000000
199,0,165POR,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-09-11 22:10:13, , , ,-1,0,-149.883205000000000,-17.558906000000000,0.000000000000000,1.000000000000000
200,0,166,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-30 23:22:41, , , ,-1,0,-149.869873000000010,-17.568598000000001,0.000000000000000,1.000000000000000
201,0,167,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-30 23:23:23, , , ,-1,0,-149.869842000000010,-17.568662000000000,0.000000000000000,1.000000000000000
202,0,168,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-30 23:24:20, , , ,-1,0,-149.869750000000010,-17.568626999999999,0.000000000000000,1.000000000000000
203,0,169,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-09-04 17:37:49, , , ,-1,0,-149.826785000000000,-17.490455999999998,0.000000000000000,1.000000000000000
204,0,170,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-09-13 23:11:20, , , ,-1,0,-149.864206999999990,-17.578721999999999,0.000000000000000,1.000000000000000
205,0,170POR,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-09-13 22:47:35, , , ,-1,0,-149.864037000000000,-17.578465999999999,0.000000000000000,1.000000000000000
206,0,171POR,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-09-15 21:36:32, , , ,-1,0,-149.864217000000000,-17.578713000000000,0.000000000000000,1.000000000000000
207,0,2BACK CORAL,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-26 01:54:27, , , ,-1,0,-149.802455000000010,-17.476082999999999,0.000000000000000,1.000000000000000
208,0,78.5,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-09-06 22:13:45, , , ,-1,0,-149.842428000000010,-17.477444999999999,0.000000000000000,1.000000000000000
209,0,80.5,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-09-06 22:37:02, , , ,-1,0,-149.842286000000000,-17.477865000000001,0.000000000000000,1.000000000000000
210,0,ACR569,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-09-14 01:06:43, , , ,-1,0,-149.871710000000010,-17.579841999999999,0.000000000000000,1.000000000000000
211,0,FUEL,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-29 19:12:34, , , ,-1,0,-149.817184999999990,-17.501579000000000,0.000000000000000,1.000000000000000
212,0,GREEN MARKER,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-29 19:17:41, , , ,-1,0,-149.825664999999990,-17.486521000000000,0.000000000000000,1.000000000000000
213,0,GUMP DOCK,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-22 03:12:31, , , ,-1,0,-149.826218000000010,-17.490791000000002,0.000000000000000,1.000000000000000
214,0,K30,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-09-05 20:12:49, , , ,-1,0,-149.802377000000010,-17.476569000000001,0.000000000000000,1.000000000000000
215,0,K40,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-09-05 20:17:01, , , ,-1,0,-149.802314999999990,-17.476454000000000,0.000000000000000,1.000000000000000
216,0,K50,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-09-05 20:26:59, , , ,-1,0,-149.802408000000010,-17.476227999999999,0.000000000000000,1.000000000000000
217,0,K60T,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-09-05 20:36:35, , , ,-1,0,-149.802363000000010,-17.476206000000001,0.000000000000000,1.000000000000000
218,0,K70,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-09-05 19:29:10, , , ,-1,0,-149.802443000000010,-17.476179999999999,0.000000000000000,1.000000000000000
219,0,K80,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-09-05 19:56:20, , , ,-1,0,-149.802562999999990,-17.476409000000000,0.000000000000000,1.000000000000000
220,0,K90,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-09-05 20:01:14, , , ,-1,0,-149.802757000000010,-17.476423000000000,0.000000000000000,1.000000000000000
221,0,LTER0 BACKREEF,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-27 22:31:26, , , ,-1,0,-149.849667000000010,-17.482372999999999,0.000000000000000,1.000000000000000
222,0,LTER0 FORE,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-23 18:36:23, , , ,-1,0,-149.839717000000010,-17.475066000000002,0.000000000000000,1.000000000000000
223,0,LTER0 TRANSECT,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-25 19:34:51, , , ,-1,0,-149.840237000000000,-17.475408999999999,0.000000000000000,1.000000000000000
224,0,LTER1 FORE,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-23 20:12:25, , , ,-1,0,-149.836993000000010,-17.474850000000000,0.000000000000000,1.000000000000000
225,0,LTER1 FRINGING,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-23 00:40:29, , , ,-1,0,-149.834197999999990,-17.484856000000001,0.000000000000000,1.000000000000000
226,0,LTER1 LAGOON,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-22 23:24:07, , , ,-1,0,-149.842223999999990,-17.478363999999999,0.000000000000000,1.000000000000000
227,0,LTER1 TRANSECT,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-25 20:35:59, , , ,-1,0,-149.836181000000010,-17.475636000000002,0.000000000000000,1.000000000000000
228,0,LTER2 BACKREEF,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-24 01:55:46, , , ,-1,0,-149.802212999999990,-17.477467000000001,0.000000000000000,1.000000000000000
229,0,LTER2 FORE,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-23 21:04:41, , , ,-1,0,-149.808134999999990,-17.471139999999998,0.000000000000000,1.000000000000000
230,0,LTER2 TRANSECT,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-25 21:40:20, , , ,-1,0,-149.808731999999990,-17.472092000000000,0.000000000000000,1.000000000000000
231,0,LTER3 BACKREEF,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-28 21:05:02, , , ,-1,0,-149.764836000000000,-17.513842000000000,0.000000000000000,1.000000000000000
232,0,LTER3 FRINGE,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-28 20:59:10, , , ,-1,0,-149.767087000000000,-17.513988999999999,0.000000000000000,1.000000000000000
233,0,LTER4 BACKREEF,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-28 22:36:45, , , ,-1,0,-149.769496000000000,-17.543742000000002,0.000000000000000,1.000000000000000
234,0,LTER5 BACKREEF,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-26 19:53:01, , , ,-1,0,-149.871331000000000,-17.579345000000000,0.000000000000000,1.000000000000000
235,0,LTER5 FRINGE,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-26 21:09:06, , , ,-1,0,-149.864167000000010,-17.578928000000001,0.000000000000000,1.000000000000000
236,0,LTER6 BACKREEF ANCHOR,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-27 20:58:52, , , ,-1,0,-149.919937000000000,-17.520826000000000,0.000000000000000,1.000000000000000
237,0,LTER6 FRINGE,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-27 19:46:05, , , ,-1,0,-149.913659999999990,-17.515581999999998,0.000000000000000,1.000000000000000
238,0,MOORE HERE,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-28 00:47:03, , , ,-1,0,-149.842312999999990,-17.478674999999999,0.000000000000000,1.000000000000000
239,0,PIER,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-29 00:15:38, , , ,-1,0,-149.777796999999990,-17.523693999999999,0.000000000000000,1.000000000000000
240,0,POR,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-09-19 02:31:05, , , ,-1,0,-149.799812000000000,-17.480380000000000,0.000000000000000,1.000000000000000
241,0,POR003,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-09-26 20:10:12, , , ,-1,0,-149.851730000000000,-17.494364000000001,0.000000000000000,1.000000000000000
242,0,POR171,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-09-15 21:32:02, , , ,-1,0,-149.864027999999990,-17.578486999999999,0.000000000000000,1.000000000000000
243,0,PRINCES TOADSTOOLS GARDEN,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-07-01 00:03:22, , , ,-1,0,-149.870463000000000,-17.568714000000000,0.000000000000000,1.000000000000000
244,0,RAPID2,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-22 01:31:21, , , ,-1,0,-149.818402999999990,-17.473120999999999,0.000000000000000,1.000000000000000
245,0,SITE63,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-28 23:20:58, , , ,-1,0,-149.763926000000000,-17.535879000000001,0.000000000000000,1.000000000000000
246,0,SITE95 CORAL,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-26 23:21:21, , , ,-1,0,-149.901553000000010,-17.544902000000000,0.000000000000000,1.000000000000000
247,0,SITE98 FRINGE,GPS1/Waypoints,1,-1,0.000000000000000,0,-1,2017-06-26 22:23:15, , , ,-1,0,-149.896632000000010,-17.543116000000001,0.000000000000000,1.000000000000000
248,0,POC_246,GPS1/Waypoints,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER3/LTER_3_Frg/09_17_tagging/246/GOPR2871.JPG"">,-1,0,-149.767077050000010,-17.513813441000000,0.000000000000000,1.000000000000000
249,0,POC_190,GPS1/Waypoints,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER3/LTER_3_Frg/09_17_tagging/190/GOPR2886.JPG"">,-1,0,-149.767047420000010,-17.513542702999999,0.000000000000000,1.000000000000000
250,0,POC_527,GPS1/Waypoints,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER3/LTER_3_Frg/09_17_tagging/527/G0602978.JPG"">,-1,0,-149.767162409000010,-17.513424791999999,0.000000000000000,1.000000000000000
251,0,POC_437,GPS1/Waypoints,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER3/LTER_3_Frg/09_17_tagging/437/G0703278.JPG"">,-1,0,-149.767001577999990,-17.513283684000001,0.000000000000000,1.000000000000000
252,0,POC_404,GPS1/Waypoints,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER3/LTER_3_Frg/09_17_tagging/404/G0883818.JPG"">,-1,0,-149.767006030000000,-17.513254877000001,0.000000000000000,1.000000000000000
253,0,POC_415,GPS1/Waypoints,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER3/LTER_3_Frg/09_17_tagging/415/G0994148.JPG"">,-1,0,-149.766990991999990,-17.513227564000001,0.000000000000000,1.000000000000000
254,0,POR_243,GPS1/Waypoints,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER3/LTER_3_Frg/09_17_tagging/243/GOPR4241.JPG"">,-1,0,-149.767068075000000,-17.513810125999999,0.000000000000000,1.000000000000000
255,0,POR_401,GPS1/Waypoints,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER3/LTER_3_Frg/09_17_tagging/401/GOPR2880.JPG"">,-1,0,-149.767035303999990,-17.513541685000000,0.000000000000000,1.000000000000000
256,0,POR_229,GPS1/Waypoints,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER3/LTER_3_Frg/09_17_tagging/229/G0663160.JPG"">,-1,0,-149.767148732000010,-17.513425613999999,0.000000000000000,1.000000000000000
257,0,POR_438,GPS1/Waypoints,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER3/LTER_3_Frg/09_17_tagging/438/G0743398.JPG"">,-1,0,-149.767009343000010,-17.513283215000001,0.000000000000000,1.000000000000000
258,0,POR_403,GPS1/Waypoints,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER3/LTER_3_Frg/09_17_tagging/403/G0823667.JPG"">,-1,0,-149.766996846000010,-17.513254543999999,0.000000000000000,1.000000000000000
259,0,POR_416,GPS1/Waypoints,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER3/LTER_3_Frg/09_17_tagging/416/G0913908.JPG"">,-1,0,-149.766981218000010,-17.513228501000000,0.000000000000000,1.000000000000000
260,0,ACR_271,GPS1/Waypoints,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER3/LTER_3_Back/09_17_tagging/271/GOPR4265.JPG"">,-1,0,-149.763517212000010,-17.514835525999999,0.000000000000000,1.000000000000000
261,0,POC_286,GPS1/Waypoints,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER3/LTER_3_Back/09_17_tagging/286/GOPR4273.JPG"">,-1,0,-149.763488289000010,-17.514838800000000,0.000000000000000,1.000000000000000
262,0,POR_203,GPS1/Waypoints,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER3/LTER_3_Back/09_17_tagging/203/GOPR4267.JPG"">,-1,0,-149.763499043000000,-17.514846244000001,0.000000000000000,1.000000000000000
263,0,ACR_432,GPS1/Waypoints,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER3/LTER_3_Back/09_17_tagging/432/GOPR4283.JPG"">,-1,0,-149.763308224000010,-17.514327965000000,0.000000000000000,1.000000000000000
264,0,POC_423,GPS1/Waypoints,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER3/LTER_3_Back/09_17_tagging/423/GOPR4280.JPG"">,-1,0,-149.763296123000000,-17.514328505999998,0.000000000000000,1.000000000000000
265,0,POR_433,GPS1/Waypoints,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER3/LTER_3_Back/09_17_tagging/433/GOPR4290.JPG"">,-1,0,-149.763302262000000,-17.514322789000001,0.000000000000000,1.000000000000000
266,0,ACR_201,GPS1/Waypoints,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER3/LTER_3_Back/09_17_tagging/201/GOPR4297.JPG"">,-1,0,-149.763371151000000,-17.514171395999998,0.000000000000000,1.000000000000000
267,0,POC_18,GPS1/Waypoints,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER3/LTER_3_Back/09_17_tagging/18/GOPR4391.JPG"">,-1,0,-149.763359016000010,-17.514171258000001,0.000000000000000,1.000000000000000
268,0,POR_202,GPS1/Waypoints,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER3/LTER_3_Back/09_17_tagging/202/GOPR4294.JPG"">,-1,0,-149.763364911000000,-17.514175077000001,0.000000000000000,1.000000000000000
